folio,zip,addr,muni,dorCode,dorDesc,cls,homestead,taxable,assessedVal,justVal,exemption,rollYear,valid
3050030460730,33156,10027 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,386522,386522,390000,0,2026,true
3050030460740,33156,10073 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460750,33156,10071 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,225734,277145,390000,51411,2026,true
3050030460760,33156,10069 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
3050030460770,33156,10067 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,307571,358982,359800,51411,2026,true
3050030460780,33156,10065 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,0,140741,359800,140741,2026,true
3050030460790,33156,10063 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,160340,266751,358000,106411,2026,true
3050030460800,33156,10061 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460810,33156,10059 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,87640,139051,359800,51411,2026,true
3050030460820,33156,10057 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,386522,386522,390000,0,2026,true
3050030460830,33156,10055 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,61719,113130,315000,51411,2026,true
3050030460840,33156,10053 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,152396,203807,358000,51411,2026,true
3050030460850,33156,10051 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,98248,149659,355000,51411,2026,true
3050030460860,33156,10049 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,207610,259021,358000,51411,2026,true
3050030460870,33156,10047 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,245690,297101,355000,51411,2026,true
3050030460880,33156,10045 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,306589,358000,358000,51411,2026,true
3050030460890,33156,10043 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460900,33156,10085 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,0,133587,355000,133587,2026,true
3050030460910,33156,10083 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,225734,277145,390000,51411,2026,true
3050030460920,33156,10081 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,69930,121341,315000,51411,2026,true
3050030460930,33156,10079 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,306589,358000,358000,51411,2026,true
3050030460940,33156,10077 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,147281,198692,355000,51411,2026,true
3050030460950,33156,10075 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460960,33156,10101 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,390000,390000,390000,0,2026,true
3050030460970,33156,10099 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,196864,248275,315000,51411,2026,true
3050030460980,33156,10097 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,85397,136808,358000,51411,2026,true
3050030460990,33156,10095 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030461000,33156,10093 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030461010,33156,10091 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030461020,33156,10089 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,306589,358000,358000,51411,2026,true
3050030461030,33156,10087 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030461040,33156,10105 SW 77 CT,Unincorporated County,0951,COMMON AREAS,Other,0,0,0,0,0,2026,true
3050030470010,33156,10129 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,119658,171069,355000,51411,2026,true
3050030470020,33156,10127 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,303589,355000,355000,51411,2026,true
3050030470030,33156,10125 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,200141,251552,358000,51411,2026,true
3050030470040,33156,10123 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,338589,390000,390000,51411,2026,true
3050030470050,33156,10121 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,61771,113182,315000,51411,2026,true
3050030470060,33156,10119 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,345945,345945,358000,0,2026,true
3050030470070,33156,10117 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,256589,358000,358000,101411,2026,true
3050030470080,33156,10115 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470090,33156,10147 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,120974,172385,358000,51411,2026,true
3050030470100,33156,10145 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,260983,312394,315000,51411,2026,true
3050030470110,33156,10143 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,386522,386522,390000,0,2026,true
3050030470120,33156,10141 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,116437,167848,355000,51411,2026,true
3050030470130,33156,10139 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,99294,150705,358000,51411,2026,true
3050030470140,33156,10137 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,305612,357023,358000,51411,2026,true
3050030470150,33156,10135 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470160,33156,10177 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470170,33156,10175 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470180,33156,10173 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,99294,150705,358000,51411,2026,true
3050030470190,33156,10171 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470200,33156,10169 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470210,33156,10167 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470220,33156,10165 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,84755,136166,358000,51411,2026,true
3050030470230,33156,10197 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470240,33156,10195 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,245690,297101,355000,51411,2026,true
3050030470250,33156,10193 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,305612,357023,358000,51411,2026,true
3050030470260,33156,10191 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,208797,260208,390000,51411,2026,true
3050030470270,33156,10189 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,203792,255203,320000,51411,2026,true
3050030470280,33156,10187 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470290,33156,10185 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470300,33156,10213 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,194150,245561,355000,51411,2026,true
3050030470310,33156,10211 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,263589,315000,315000,51411,2026,true
3050030470320,33156,10209 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,225734,277145,390000,51411,2026,true
3050030470330,33156,10207 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,84633,136044,358000,51411,2026,true
3050030470340,33156,10205 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470350,33156,10203 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470360,33156,10201 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,300170,351581,355000,51411,2026,true
3050030470370,33156,10235 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470380,33156,10233 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,120974,172385,358000,51411,2026,true
3050030470390,33156,10231 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,79498,130909,355000,51411,2026,true
3050030470400,33156,10229 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470410,33156,10227 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470420,33156,10225 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,120974,172385,358000,51411,2026,true
3050030470430,33156,10257 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470440,33156,10255 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470450,33156,10253 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,306589,358000,358000,51411,2026,true
3050030470460,33156,10251 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,263589,315000,315000,51411,2026,true
3050030470470,33156,10249 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,386522,386522,390000,0,2026,true
3050030470480,33156,10247 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,34633,136044,358000,101411,2026,true
3050030470490,33156,10245 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,194150,245561,355000,51411,2026,true
3050030470500,33156,10279 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,66437,167848,355000,101411,2026,true
3050030470510,33156,10277 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470520,33156,10275 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470530,33156,10273 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,303589,355000,355000,51411,2026,true
3050030470540,33156,10271 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470550,33156,10269 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470560,33156,10267 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,116437,167848,355000,51411,2026,true
3050030470570,33156,10265 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,120974,172385,358000,51411,2026,true
3050030470580,33156,10285 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,191854,243265,355000,51411,2026,true
3050030470590,33156,10287 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,200141,251552,358000,51411,2026,true
3050030470600,33156,10289 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470610,33156,10291 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,120974,172385,358000,51411,2026,true
3050030470620,33156,10293 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
3050030470630,33156,10295 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,225734,277145,390000,51411,2026,true
3050030470640,33156,7786 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,132222,183633,390000,51411,2026,true
3050030470650,33156,7788 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,125707,177118,320000,51411,2026,true
3050030470660,33156,7790 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470670,33156,7792 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,209566,260977,355000,51411,2026,true
3050030470680,33156,7794 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,359800,359800,359800,0,2026,true
3050030470690,33156,7778 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,84755,136166,358000,51411,2026,true
3050030470700,33156,7780 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470710,33156,7782 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,306589,358000,358000,51411,2026,true
3050030470720,33156,7784 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470730,33156,7810 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,305612,357023,358000,51411,2026,true
3050030470740,33156,7808 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,120974,172385,358000,51411,2026,true
3050030470750,33156,7806 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,99294,150705,358000,51411,2026,true
3050030470760,33156,7804 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470770,33156,7802 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,79498,130909,355000,51411,2026,true
3050030470780,33156,7800 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,29633,136044,358000,106411,2026,true
3050030470790,33156,7798 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,306589,358000,358000,51411,2026,true
3050030470800,33156,7796 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470810,33156,7826 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,305612,357023,358000,51411,2026,true
3050030470820,33156,7824 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470830,33156,7822 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,305612,357023,358000,51411,2026,true
3050030470840,33156,7820 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,253589,355000,355000,101411,2026,true
3050030470850,33156,7818 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
3050030470860,33156,7816 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,120974,172385,358000,51411,2026,true
3050030470870,33156,7814 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,120974,172385,358000,51411,2026,true
3050030470880,33156,7812 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470890,33156,7838 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,386522,386522,390000,0,2026,true
3050030470900,33156,7836 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,213177,264588,315000,51411,2026,true
3050030470910,33156,7834 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470920,33156,7832 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,116437,167848,355000,51411,2026,true
3050030470930,33156,7830 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
3050030470940,33156,7828 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,386522,386522,390000,0,2026,true
3050030470950,33156,7848 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,338589,390000,390000,51411,2026,true
3050030470960,33156,7850 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
3050030470970,33156,7852 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030470980,33156,7854 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030470990,33156,7856 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030471000,33156,7858 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,184167,235578,320000,51411,2026,true
3050030471010,33156,7860 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,225734,277145,390000,51411,2026,true
3050030471020,33156,7872 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,306589,358000,358000,51411,2026,true
3050030471030,33156,7874 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,306589,358000,358000,51411,2026,true
3050030471040,33156,7876 SW 102 LN,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
